id,state,title,topic,status,text_status,text,route,milepost,county,source_agency,source_url,lat,lon
ID-273,ID,Beaver Dick,Pioneer / settlement,active,official,"He was born in England, and his real name was Richard Leigh. He came west as a trapper, but the real fur trade was already over. So he married a Shoshoni woman and stayed hereabouts. A popular early outfitter and guide, he served the famous Hayden surveying party in 1872: Leigh Lake in Grand Teton National Park is named for him and Jenny Lake for his first wife. A picturesque character, he was widely known and liked.",SH-33 (Beaver Dick Park),73.36,Madison,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.825613,-111.906251
ID-274,ID,American Falls,Pioneer / settlement,active,official,"The Oregon Trail passed close to the falls, which had been named in contrast to ""Canadian Falls""--now known as Shoshone Falls--95 miles downstream. The town of American Falls was founded when the railroad came in 1882, and served a ranching area. An important power dam was built in 1902. When the present large irrigation dam was built in 1925-1927, the town had to be moved out of the reservoir area.","Harrison St, American Falls (City Park)",,Power,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.784176,-112.850608
ID-275,ID,Paris,Pioneer / settlement,active,official,"More pioneers soon followed, some living in huts of quaking aspen and others building log cabins for the mild first winter. Next spring, 700 more people arrived in the valley. The second winter was terrible, but the settlers persevered. They thought they were in Utah until an 1872 boundary survey showed this was part of Idaho. When Bear Lake County was created in 1875, Paris became county seat.",US-89,15.83,Bear Lake,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.22527,-111.400866
ID-276,ID,Prehistoric Hunters,Native American,active,official,"Archaeologists have confirmed that people camped here at least 10,000 years ago, some suspect they might have arrived 6,000 years earlier. The youngest occupation layer began at 1300 A.D. and includes figurines, baskets, moccasins and pottery -- and bones of much smaller animals than those hunted by the Paleoindian pioneers.",SH-25,14.84,Jerome,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.662427,-114.285191
ID-277,ID,Bannock War,Native American,active,official,"Trouble had been brewing on the reservation for years, and the government had consistently disregarded its treaty obligations. Some Bannocks still refused to get involved, but the rest began the war in this valley and fought clear to central Oregon before returning, defeated, to Idaho and Wyoming.",US-20,148.56,Camas,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.342119,-114.86348
ID-278,ID,Horse Shoe Bend,Pioneer / settlement,active,official,"Traffic came by steamer up the Columbia to Umatilla, and thence overland. At first there were only pack and saddle trains, but in 1864, John Hailey, a famous Idaho pioneer, ran stages this way, and a toll road up Harris Creek was opened shortly. Though other routes to the Basin also developed, freighters continued to come through Horse Shoe Bend for many years.",SH-55,64.42,Boise,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.914242,-116.198063
ID-279,ID,University of Idaho,Education,active,official,"Established by the territorial legislature, Jan. 30, 1889, the university opened in the fall of 1892. As Idaho's land grant institution, the university was charged to bring the benefits of quality teaching, research, and service to the people of Idaho. Its nine colleges and its graduate school now serve thousands of students and is a major center for higher education in Idaho.",US-95,342.69,Latah,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,46.695346,-117.008056
ID-281,ID,Submerged Valley,Geology / natural history,removed,official,"The ice sheet occupied major valleys north of here. As the glacier receded, melt waters flooded across the outlet of this valley, beyond modern Coeur d' Alene. Rock, sand, and gravel deposited there by those floods raised the level of the land and blocked the old river channel. This backed up the river, submerged the valley before you, and produced one of Idaho's lovely views.",SH-97,67.36,Kootenai,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.447966,-116.775337
ID-282,ID,Twin Springs,Oregon / California Trail,active,official,"Except in wet seasons, there was no water for 22 miles to the east. Parties often had to travel late into the night across that rough country to reach these two great springs and avoid the hardships of a dry camp. From here they had two more tough ranges to cross before reaching the new perils of the Humboldt and high Sierra. You can still see their trail winding up the hill to the west.",N Holbrook Rd (Old SH-37),,Oneida,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.262964,-112.762611
ID-283,ID,Froman's Ferry,Transportation,active,official,"The ferry barge was connected by ropes to a pulley that slid along a cable spanning the river. By angling the barge into the swift current, the ferryman could make it across the stream in either direction with no other power. Ferries of this type were a common solution to the transportation problem imposed on the pioneers by western rivers. There were several others not far upstream.",SH-55,2.58,Owyhee,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.547323,-116.801222
ID-284,ID,Caldron Linn,Geology / natural history,active,official,"They had lost a man and a canoe in a roaring chute upstream. Finding worse water ahead they abandoned river travel. Next year, another explorer said of Caldron Linn, ""Its terrific appearance beggars all description."" Today no road reaches the spot and the name is forgotten.",US-30,233.85,Twin Falls,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.504861,-114.200225
ID-285,ID,The Mullan Road,Military,removed,official,"Swamps in the St. Joe Valley had to be corduroyed with logs, and 70 men spent a week digging out sidehills south of here and chopping through three miles of forest. But after all that work, spring floods made this route impossible. Two years later, Mullan had to survey and build a new section of his road around the north of Coeur d'Alene lake.",US-3,95.83,Kootenai,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.39939,-116.661426
ID-286,ID,John Mullan,Military,removed,official,"The road was to connect the Missouri and the Columbia, and Congress approved it in 1855. Indian troubles and lack of funds delayed the job, but the road was completed in 1862. The first route in 1859 had passed about 6 miles west of here, but floods forced a change, and the final road passed north of Coeur d'Alene lake. Interstate 90 follows Mullan's final route.",SH-5,17.87,Benewah,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.31829,-116.58715
ID-287-402,ID,Lava Formations,Geology / natural history,active,official,"Continued pressure from below has made great cracks in the contorted surface. This lava solidified only a few thousand years ago, and not very much soil covers it yet. But vegetation is getting a start and unless new flows intervene, windblown soils will cover these rock layers. Then the surface here will look the same as the surrounding plains, which also are layers of lava and windblown soils.",I-15 (N Blackfoot Rest Area NB),101.15,Bingham,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.302807,-112.268935
ID-289,ID,Idaho State University,Education,active,official,"Originally the Academy of Idaho, it became Idaho Technical Institute in 1915, the Southern Branch of the University of Idaho in 1927, and Idaho State College in 1947. Its development of professional and graduate programs and its continued growth in stature led to its designation as a university in 1963.",I-15B Pocatello (ISU Campus),1.94,Bannock,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,42.859196,-112.434815
ID-290,ID,Kellogg's Jackass,Mining / industry,removed,official,"Not far from here, his jackass strayed away. Kellogg finally found his wandering burro grazing on a tremendous outcropping of galena on the hillside above Wardner, about two miles south of here. Such was the discovery of the world famous Bunker Hill mine, which has produced more than 28 million tons of lead, silver and zinc --- and the end is not yet in sight.",I-90 (Near Exit 49),49.71,Shoshone,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,47.546121,-116.131908
ID-291,ID,The College of Idaho,Education,active,official,"William Judson Boone, the founder, remained president for 45 years. From a modest beginning with a faculty of 8 (including two later governors and a chief justice), it grew to full college status and moved in 1910 to this site, then an alkali desert. A Boise Valley electric railroad served the college, and an interurban station, always known as the ""Hat,"" still stands on the campus as a reminder of the college's pioneer days.",I-84 (C of I Campus),50.8,Canyon,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.65557,-116.677267
ID-292,ID,Salmon River,Geology / natural history,active,official,"Discovered in 1805 by Lewis and Clark, and explored with great difficulty by fur traders and prospectors, the Salmon drains a vast tangle of rugged mountains and deep canyons. Until after 1950, boats could not ascend the main canyon, so the Salmon got the name ""river of no return"". Large tracts of untamed wilderness still are found in the Salmon River mountains.",SH-75,160.79,Blaine,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,43.886775,-114.742975
ID-293,ID,An Early Industry,Native American,active,official,"Projectiles, knives, and scrapers were among the tools made by these early people who camped at the foot of the hill. These nomads hunted deer and other game, collected plant foods, and fished in the river here. They had spears and spear throwers for hunting and fishing, and mortars and pestles for grinding roots and berries. Archaeologists have not yet determined when this industry shut down.",US-95 (Midvale Hill Rest Area),100.97,Washington,Idaho Transportation Department / Idaho State Historical Society,https://services1.arcgis.com/Qqv4dYPC8Vv8e3c3/arcgis/rest/services/HistoricalMarkerSigns_ViewLayer/FeatureServer/0,44.445776,-116.800135
